address_name,address_url,address_price,address_price_url,address_type,address_type_url,address_rooms,address_rooms_url,address_bathrooms,address_bathrooms_url
"6 Joy Street, Ringsend, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ringsend/6-joy-street-ringsend-dublin-2119459/,"€395,000",https://www.daft.ie/dublin/houses-for-sale/ringsend/6-joy-street-ringsend-dublin-2119459/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/ringsend/6-joy-street-ringsend-dublin-2119459/,2,https://www.daft.ie/dublin/houses-for-sale/ringsend/6-joy-street-ringsend-dublin-2119459/,1,https://www.daft.ie/dublin/houses-for-sale/ringsend/6-joy-street-ringsend-dublin-2119459/
"98 Merrion Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/sites-for-sale/ballsbridge/98-merrion-road-ballsbridge-dublin-2115645/,Price On Application,https://www.daft.ie/dublin/sites-for-sale/ballsbridge/98-merrion-road-ballsbridge-dublin-2115645/,0.54 Acre Site,https://www.daft.ie/dublin/sites-for-sale/ballsbridge/98-merrion-road-ballsbridge-dublin-2115645/,,,,
"43 Beech Hill Drive, Donnybrook, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/donnybrook/43-beech-hill-drive-donnybrook-dublin-2103377/,"€445,000",https://www.daft.ie/dublin/houses-for-sale/donnybrook/43-beech-hill-drive-donnybrook-dublin-2103377/,End of Terrace House,https://www.daft.ie/dublin/houses-for-sale/donnybrook/43-beech-hill-drive-donnybrook-dublin-2103377/,2,https://www.daft.ie/dublin/houses-for-sale/donnybrook/43-beech-hill-drive-donnybrook-dublin-2103377/,1,https://www.daft.ie/dublin/houses-for-sale/donnybrook/43-beech-hill-drive-donnybrook-dublin-2103377/
"Hamilton House, Wellington Lane, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/dublin-4/hamilton-house-wellington-lane-ballsbridge-dublin-4-dublin-1855496/,"€520,000",https://www.daft.ie/dublin/apartments-for-sale/dublin-4/hamilton-house-wellington-lane-ballsbridge-dublin-4-dublin-1855496/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/hamilton-house-wellington-lane-ballsbridge-dublin-4-dublin-1855496/,2,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/hamilton-house-wellington-lane-ballsbridge-dublin-4-dublin-1855496/,2,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/hamilton-house-wellington-lane-ballsbridge-dublin-4-dublin-1855496/
"8 Airfield Manor, Donnybrook, Dublin 4",https://www.daft.ie/dublin/duplexes-for-sale/donnybrook/8-airfield-manor-donnybrook-dublin-2098761/,"€430,000",https://www.daft.ie/dublin/duplexes-for-sale/donnybrook/8-airfield-manor-donnybrook-dublin-2098761/,Duplex for sale,https://www.daft.ie/dublin/duplexes-for-sale/donnybrook/8-airfield-manor-donnybrook-dublin-2098761/,2,https://www.daft.ie/dublin/duplexes-for-sale/donnybrook/8-airfield-manor-donnybrook-dublin-2098761/,2,https://www.daft.ie/dublin/duplexes-for-sale/donnybrook/8-airfield-manor-donnybrook-dublin-2098761/
"20 Pigeon House Road, Ringsend, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ringsend/20-pigeon-house-road-ringsend-dublin-2092533/,"€295,000",https://www.daft.ie/dublin/houses-for-sale/ringsend/20-pigeon-house-road-ringsend-dublin-2092533/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/ringsend/20-pigeon-house-road-ringsend-dublin-2092533/,2,https://www.daft.ie/dublin/houses-for-sale/ringsend/20-pigeon-house-road-ringsend-dublin-2092533/,1,https://www.daft.ie/dublin/houses-for-sale/ringsend/20-pigeon-house-road-ringsend-dublin-2092533/
"18 Cranford Court, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/18-cranford-court-ballsbridge-dublin-2091716/,"€240,000",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/18-cranford-court-ballsbridge-dublin-2091716/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/18-cranford-court-ballsbridge-dublin-2091716/,1,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/18-cranford-court-ballsbridge-dublin-2091716/,1,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/18-cranford-court-ballsbridge-dublin-2091716/
"6 Arranmore, 13/17 Pembroke Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/6-arranmore-1317-pembroke-road-ballsbridge-dublin-2087679/,"€275,000",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/6-arranmore-1317-pembroke-road-ballsbridge-dublin-2087679/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/6-arranmore-1317-pembroke-road-ballsbridge-dublin-2087679/,1,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/6-arranmore-1317-pembroke-road-ballsbridge-dublin-2087679/,0,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/6-arranmore-1317-pembroke-road-ballsbridge-dublin-2087679/
"82 Bloomfield Park, Bloomfield Ave, Donnybrook, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/donnybrook/82-bloomfield-park-bloomfield-ave-donnybrook-dublin-2087535/,"€540,000",https://www.daft.ie/dublin/apartments-for-sale/donnybrook/82-bloomfield-park-bloomfield-ave-donnybrook-dublin-2087535/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/donnybrook/82-bloomfield-park-bloomfield-ave-donnybrook-dublin-2087535/,2,https://www.daft.ie/dublin/apartments-for-sale/donnybrook/82-bloomfield-park-bloomfield-ave-donnybrook-dublin-2087535/,2,https://www.daft.ie/dublin/apartments-for-sale/donnybrook/82-bloomfield-park-bloomfield-ave-donnybrook-dublin-2087535/
"39 Strand Road, Sandymount, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/sandymount/39-strand-road-sandymount-dublin-2042719/,"€1,500,000",https://www.daft.ie/dublin/houses-for-sale/sandymount/39-strand-road-sandymount-dublin-2042719/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/sandymount/39-strand-road-sandymount-dublin-2042719/,4,https://www.daft.ie/dublin/houses-for-sale/sandymount/39-strand-road-sandymount-dublin-2042719/,2,https://www.daft.ie/dublin/houses-for-sale/sandymount/39-strand-road-sandymount-dublin-2042719/
"24 Morehampton Lane, Donnybrook, Dublin 4, Donnybrook, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/donnybrook/24-morehampton-lane-donnybrook-dublin-4-donnybrook-dublin-2083013/,"€885,000",https://www.daft.ie/dublin/houses-for-sale/donnybrook/24-morehampton-lane-donnybrook-dublin-4-donnybrook-dublin-2083013/,Detached House,https://www.daft.ie/dublin/houses-for-sale/donnybrook/24-morehampton-lane-donnybrook-dublin-4-donnybrook-dublin-2083013/,3,https://www.daft.ie/dublin/houses-for-sale/donnybrook/24-morehampton-lane-donnybrook-dublin-4-donnybrook-dublin-2083013/,3,https://www.daft.ie/dublin/houses-for-sale/donnybrook/24-morehampton-lane-donnybrook-dublin-4-donnybrook-dublin-2083013/
"St Patricks Villas, Ringsend, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ringsend/st-patricks-villas-ringsend-dublin-2078185/,"€375,000",https://www.daft.ie/dublin/houses-for-sale/ringsend/st-patricks-villas-ringsend-dublin-2078185/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/ringsend/st-patricks-villas-ringsend-dublin-2078185/,2,https://www.daft.ie/dublin/houses-for-sale/ringsend/st-patricks-villas-ringsend-dublin-2078185/,1,https://www.daft.ie/dublin/houses-for-sale/ringsend/st-patricks-villas-ringsend-dublin-2078185/
"19 Pigeon House Road, Ringsend, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ringsend/19-pigeon-house-road-ringsend-dublin-2077900/,"€345,000",https://www.daft.ie/dublin/houses-for-sale/ringsend/19-pigeon-house-road-ringsend-dublin-2077900/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/ringsend/19-pigeon-house-road-ringsend-dublin-2077900/,2,https://www.daft.ie/dublin/houses-for-sale/ringsend/19-pigeon-house-road-ringsend-dublin-2077900/,1,https://www.daft.ie/dublin/houses-for-sale/ringsend/19-pigeon-house-road-ringsend-dublin-2077900/
"82 Marlborough Road, Donnybrook, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/donnybrook/82-marlborough-road-donnybrook-dublin-1544126/,"€1,950,000",https://www.daft.ie/dublin/houses-for-sale/donnybrook/82-marlborough-road-donnybrook-dublin-1544126/,Semi-Detached House,https://www.daft.ie/dublin/houses-for-sale/donnybrook/82-marlborough-road-donnybrook-dublin-1544126/,5,https://www.daft.ie/dublin/houses-for-sale/donnybrook/82-marlborough-road-donnybrook-dublin-1544126/,5,https://www.daft.ie/dublin/houses-for-sale/donnybrook/82-marlborough-road-donnybrook-dublin-1544126/
"2 Leeson Village, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/dublin-4/2-leeson-village-dublin-4-dublin-1888372/,"€1,250,000",https://www.daft.ie/dublin/houses-for-sale/dublin-4/2-leeson-village-dublin-4-dublin-1888372/,Townhouse,https://www.daft.ie/dublin/houses-for-sale/dublin-4/2-leeson-village-dublin-4-dublin-1888372/,3,https://www.daft.ie/dublin/houses-for-sale/dublin-4/2-leeson-village-dublin-4-dublin-1888372/,3,https://www.daft.ie/dublin/houses-for-sale/dublin-4/2-leeson-village-dublin-4-dublin-1888372/
"28 Pembroke Court, 75 Pembroke Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/28-pembroke-court-75-pembroke-road-ballsbridge-dublin-2064946/,"€650,000",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/28-pembroke-court-75-pembroke-road-ballsbridge-dublin-2064946/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/28-pembroke-court-75-pembroke-road-ballsbridge-dublin-2064946/,2,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/28-pembroke-court-75-pembroke-road-ballsbridge-dublin-2064946/,2,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/28-pembroke-court-75-pembroke-road-ballsbridge-dublin-2064946/
"Rockville House, 1A Ailesbury Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/rockville-house-1a-ailesbury-road-ballsbridge-dublin-2061831/,"€2,950,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/rockville-house-1a-ailesbury-road-ballsbridge-dublin-2061831/,Detached House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/rockville-house-1a-ailesbury-road-ballsbridge-dublin-2061831/,6,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/rockville-house-1a-ailesbury-road-ballsbridge-dublin-2061831/,3,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/rockville-house-1a-ailesbury-road-ballsbridge-dublin-2061831/
"57 Heytesbury Lane, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/57-heytesbury-lane-ballsbridge-dublin-1721624/,"€1,800,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/57-heytesbury-lane-ballsbridge-dublin-1721624/,Townhouse,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/57-heytesbury-lane-ballsbridge-dublin-1721624/,3,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/57-heytesbury-lane-ballsbridge-dublin-1721624/,3,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/57-heytesbury-lane-ballsbridge-dublin-1721624/
"4 Shrewsbury Court, Ailesbury Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/4-shrewsbury-court-ailesbury-road-ballsbridge-dublin-1719976/,"€1,100,000",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/4-shrewsbury-court-ailesbury-road-ballsbridge-dublin-1719976/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/4-shrewsbury-court-ailesbury-road-ballsbridge-dublin-1719976/,3,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/4-shrewsbury-court-ailesbury-road-ballsbridge-dublin-1719976/,4,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/4-shrewsbury-court-ailesbury-road-ballsbridge-dublin-1719976/
"Wilfield House, 45 Sandymount Avenue, Sandymount, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/sandymount/wilfield-house-45-sandymount-avenue-sandymount-dublin-2036984/,"€2,750,000",https://www.daft.ie/dublin/houses-for-sale/sandymount/wilfield-house-45-sandymount-avenue-sandymount-dublin-2036984/,Detached House,https://www.daft.ie/dublin/houses-for-sale/sandymount/wilfield-house-45-sandymount-avenue-sandymount-dublin-2036984/,6,https://www.daft.ie/dublin/houses-for-sale/sandymount/wilfield-house-45-sandymount-avenue-sandymount-dublin-2036984/,2,https://www.daft.ie/dublin/houses-for-sale/sandymount/wilfield-house-45-sandymount-avenue-sandymount-dublin-2036984/
,,,,,,,,,
"2 Bloomfield Park, Donnybrook, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/donnybrook/2-bloomfield-park-donnybrook-dublin-2023594/,"€995,000",https://www.daft.ie/dublin/houses-for-sale/donnybrook/2-bloomfield-park-donnybrook-dublin-2023594/,Detached House,https://www.daft.ie/dublin/houses-for-sale/donnybrook/2-bloomfield-park-donnybrook-dublin-2023594/,4,https://www.daft.ie/dublin/houses-for-sale/donnybrook/2-bloomfield-park-donnybrook-dublin-2023594/,2,https://www.daft.ie/dublin/houses-for-sale/donnybrook/2-bloomfield-park-donnybrook-dublin-2023594/
,,,,,,,,,
"25 Raglan Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/25-raglan-road-ballsbridge-dublin-2000321/,"€3,500,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/25-raglan-road-ballsbridge-dublin-2000321/,Detached House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/25-raglan-road-ballsbridge-dublin-2000321/,5,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/25-raglan-road-ballsbridge-dublin-2000321/,4,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/25-raglan-road-ballsbridge-dublin-2000321/
"150 Upper Leeson Street, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/dublin-4/150-upper-leeson-street-dublin-4-dublin-1862807/,"€875,000",https://www.daft.ie/dublin/houses-for-sale/dublin-4/150-upper-leeson-street-dublin-4-dublin-1862807/,Townhouse,https://www.daft.ie/dublin/houses-for-sale/dublin-4/150-upper-leeson-street-dublin-4-dublin-1862807/,6,https://www.daft.ie/dublin/houses-for-sale/dublin-4/150-upper-leeson-street-dublin-4-dublin-1862807/,3,https://www.daft.ie/dublin/houses-for-sale/dublin-4/150-upper-leeson-street-dublin-4-dublin-1862807/
"15 Embassy Court, Prince Of Wales Terrace, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/15-embassy-court-prince-of-wales-terrace-ballsbridge-dublin-1989136/,"€1,750,000",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/15-embassy-court-prince-of-wales-terrace-ballsbridge-dublin-1989136/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/15-embassy-court-prince-of-wales-terrace-ballsbridge-dublin-1989136/,3,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/15-embassy-court-prince-of-wales-terrace-ballsbridge-dublin-1989136/,2,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/15-embassy-court-prince-of-wales-terrace-ballsbridge-dublin-1989136/
"33 Wellington Place, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/33-wellington-place-ballsbridge-dublin-1963728/,"€2,150,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/33-wellington-place-ballsbridge-dublin-1963728/,End of Terrace House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/33-wellington-place-ballsbridge-dublin-1963728/,4,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/33-wellington-place-ballsbridge-dublin-1963728/,2,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/33-wellington-place-ballsbridge-dublin-1963728/
"25 Wellington Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/25-wellington-road-ballsbridge-dublin-1955608/,"€2,750,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/25-wellington-road-ballsbridge-dublin-1955608/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/25-wellington-road-ballsbridge-dublin-1955608/,4,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/25-wellington-road-ballsbridge-dublin-1955608/,4,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/25-wellington-road-ballsbridge-dublin-1955608/
"97 Anglesea Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/97-anglesea-road-ballsbridge-dublin-1947538/,"€1,800,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/97-anglesea-road-ballsbridge-dublin-1947538/,End of Terrace House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/97-anglesea-road-ballsbridge-dublin-1947538/,3,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/97-anglesea-road-ballsbridge-dublin-1947538/,0,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/97-anglesea-road-ballsbridge-dublin-1947538/
"Lucca House, 2 Ailesbury Way, Ailesbury Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/lucca-house-2-ailesbury-way-ailesbury-road-ballsbridge-dublin-1919709/,"€1,675,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/lucca-house-2-ailesbury-way-ailesbury-road-ballsbridge-dublin-1919709/,Semi-Detached House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/lucca-house-2-ailesbury-way-ailesbury-road-ballsbridge-dublin-1919709/,5,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/lucca-house-2-ailesbury-way-ailesbury-road-ballsbridge-dublin-1919709/,3,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/lucca-house-2-ailesbury-way-ailesbury-road-ballsbridge-dublin-1919709/
"82 St Alban's Park, Sandymount, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/sandymount/82-st-albans-park-sandymount-dublin-1916763/,"€1,150,000",https://www.daft.ie/dublin/houses-for-sale/sandymount/82-st-albans-park-sandymount-dublin-1916763/,Semi-Detached House,https://www.daft.ie/dublin/houses-for-sale/sandymount/82-st-albans-park-sandymount-dublin-1916763/,3,https://www.daft.ie/dublin/houses-for-sale/sandymount/82-st-albans-park-sandymount-dublin-1916763/,2,https://www.daft.ie/dublin/houses-for-sale/sandymount/82-st-albans-park-sandymount-dublin-1916763/
"81 Marlborough Road, Donnybrook, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/donnybrook/81-marlborough-road-donnybrook-dublin-1915001/,"€1,600,000",https://www.daft.ie/dublin/houses-for-sale/donnybrook/81-marlborough-road-donnybrook-dublin-1915001/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/donnybrook/81-marlborough-road-donnybrook-dublin-1915001/,4,https://www.daft.ie/dublin/houses-for-sale/donnybrook/81-marlborough-road-donnybrook-dublin-1915001/,4,https://www.daft.ie/dublin/houses-for-sale/donnybrook/81-marlborough-road-donnybrook-dublin-1915001/
,,,,,,,,,
"45 Merrion Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/45-merrion-road-ballsbridge-dublin-1873479/,"€1,600,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/45-merrion-road-ballsbridge-dublin-1873479/,Semi-Detached House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/45-merrion-road-ballsbridge-dublin-1873479/,5,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/45-merrion-road-ballsbridge-dublin-1873479/,1,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/45-merrion-road-ballsbridge-dublin-1873479/
"Rosario, 36 Gilford Road, Sandymount, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/sandymount/rosario-36-gilford-road-sandymount-dublin-1544121/,"€2,495,000",https://www.daft.ie/dublin/houses-for-sale/sandymount/rosario-36-gilford-road-sandymount-dublin-1544121/,Semi-Detached House,https://www.daft.ie/dublin/houses-for-sale/sandymount/rosario-36-gilford-road-sandymount-dublin-1544121/,6,https://www.daft.ie/dublin/houses-for-sale/sandymount/rosario-36-gilford-road-sandymount-dublin-1544121/,3,https://www.daft.ie/dublin/houses-for-sale/sandymount/rosario-36-gilford-road-sandymount-dublin-1544121/
